kind,x,eta,time
dg_trace,6.2831853071795862,0.37836263866477948,0.11808815689988486
exact,0,0.37994237654010377,0.11808815689988486
exact,0.0062894747819615474,0.38138784987718788,0.11808815689988486
exact,0.012578949563923095,0.38275782342954634,0.11808815689988486
exact,0.018868424345884642,0.38405092506865746,0.11808815689988486
exact,0.025157899127846189,0.38526585349524711,0.11808815689988486
exact,0.031447373909807737,0.38640138066301932,0.11808815689988486
exact,0.037736848691769284,0.38745635407139312,0.11808815689988486
exact,0.044026323473730831,0.38842969892191892,0.11808815689988486
exact,0.050315798255692379,0.38932042013337065,0.11808815689988486
exact,0.056605273037653926,0.39012760421081683,0.11808815689988486
exact,0.062894747819615474,0.3908504209643211,0.11808815689988486
exact,0.069184222601577028,0.39148812507326936,0.11808815689988486
exact,0.075473697383538568,0.39204005749266058,0.11808815689988486
exact,0.081763172165500109,0.39250564669809496,0.11808815689988486
exact,0.088052646947461663,0.39288440976653294,0.11808815689988486
exact,0.094342121729423217,0.39317595329031341,0.11808815689988486
exact,0.10063159651138476,0.39337997412228165,0.11808815689988486
exact,0.1069210712933463,0.39349625995028958,0.11808815689988486
exact,0.11321054607530785,0.39352468969972199,0.11808815689988486
exact,0.11950002085726941,0.39346523376310594,0.11808815689988486
exact,0.12578949563923095,0.3933179540562679,0.11808815689988486
exact,0.13207897042119249,0.3930830039008999,0.11808815689988486
exact,0.13836844520315406,0.39276062773382159,0.11808815689988486
exact,0.1446579199851156,0.39235116064360742,0.11808815689988486
exact,0.15094739476707714,0.39185502773567293,0.11808815689988486
exact,0.15723686954903868,0.39127274332729578,0.11808815689988486
exact,0.16352634433100022,0.39060490997446973,0.11808815689988486
exact,0.16981581911296179,0.38985221733285047,0.11808815689988486
exact,0.17610529389492333,0.38901544085547046,0.11808815689988486
exact,0.18239476867688487,0.38809544033025478,0.11808815689988486
exact,0.18868424345884643,0.38709315826075996,0.11808815689988486
exact,0.19497371824080797,0.38600961809390588,0.11808815689988486
exact,0.20126319302276952,0.38484592229883807,0.11808815689988486
exact,0.20755266780473106,0.3836032503013862,0.11808815689988486
exact,0.2138421425866926,0.38228285627893133,0.11808815689988486
exact,0.22013161736865416,0.38088606682079851,0.11808815689988486
exact,0.2264210921506157,0.37941427845960418,0.11808815689988486
exact,0.23271056693257725,0.37786895507928264,0.11808815689988486
exact,0.23900004171453881,0.37625162520578215,0.11808815689988486
exact,0.24528951649650035,0.37456387918669676,0.11808815689988486
exact,0.25157899127846189,0.37280736626632782,0.11808815689988486
exact,0.25786846606042346,0.37098379156291816,0.11808815689988486
exact,0.26415794084238498,0.36909491295499497,0.11808815689988486
exact,0.27044741562434654,0.36714253788396278,0.11808815689988486
exact,0.27673689040630811,0.36512852008026053,0.11808815689988486
exact,0.28302636518826962,0.36305475622054839,0.11808815689988486
exact,0.28931583997023119,0.36092318252353639,0.11808815689988486
exact,0.2956053147521927,0.35873577129218148,0.11808815689988486
exact,0.30189478953415427,0.35649452741007526,0.11808815689988486
exact,0.30818426431611584,0.35420148479992641,0.11808815689988486
exact,0.31447373909807735,0.35185870285210941,0.11808815689988486
exact,0.32076321388003892,0.34946826283126686,0.11808815689988486
exact,0.32705268866200043,0.34703226426900358,0.11808815689988486
exact,0.333342163443962,0.34455282135067899,0.11808815689988486
exact,0.33963163822592357,0.34203205930430625,0.11808815689988486
exact,0.34592111300788508,0.33947211079950934,0.11808815689988486
exact,0.35221058778984665,0.33687511236443668,0.11808815689988486
exact,0.35850006257180822,0.33424320082844727,0.11808815689988486
exact,0.36478953735376973,0.33157850979828507,0.11808815689988486
exact,0.3710790121357313,0.32888316617533664,0.11808815689988486
exact,0.37736848691769287,0.32615928672143424,0.11808815689988486
exact,0.38365796169965438,0.32340897468050356,0.11808815689988486
exact,0.38994743648161595,0.32063431646318818,0.11808815689988486
exact,0.39623691126357746,0.31783737840138993,0.11808815689988486
exact,0.40252638604553903,0.31502020357945493,0.11808815689988486
exact,0.4088158608275006,0.31218480874851173,0.11808815689988486
exact,0.41510533560946211,0.30933318133023713,0.11808815689988486
exact,0.42139481039142368,0.30646727651605365,0.11808815689988486
exact,0.42768428517338519,0.30358901446751729,0.11808815689988486
